transaction_id	customer_id	branch_location	transaction_timestamp	transaction_type	fee_type	fee_amount_usd_str	is_reversed_flag	reversal_reason	reversal_date_str	policy_version
TRX_003668	CUST_00251	AUSTIN DOWNTOWN	2023-08-20 07:29:55	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003669	CUST_00601	TEMPLE HWY	2024-01-01 10:06:46	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003670	CUST_00160	TEMPLE HWY	2024-02-06 10:08:24	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003671	CUST_00824	TEMPLE HWY	2023-05-29 15:10:24	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003672	CUST_00657	DALLAS NW	2023-07-03 20:08:06	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003673	CUST_00174	AUSTIN DOWNTOWN	2024-03-26 04:02:53	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003674	CUST_00076	KILLEEN MAIN	2023-03-21 22:34:23	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003675	CUST_00213	DALLAS NW	2023-12-25 23:16:58	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-01	V2_24H_CURE
TRX_003676	CUST_00964	FORT HOOD GATE	2024-02-12 07:01:26	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003677	CUST_01822	FORT HOOD GATE	2023-06-30 06:34:45	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003678	CUST_00566	FORT HOOD GATE	2023-01-06 14:34:31	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003679	CUST_01196	FORT HOOD GATE	2023-10-20 08:21:02	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003680	CUST_01262	FORT HOOD GATE	2024-01-11 13:18:05	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003681	CUST_01644	TEMPLE HWY	2023-11-18 23:44:07	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003682	CUST_01083	KILLEEN MAIN	2023-04-06 09:09:38	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003683	CUST_00407	FORT HOOD GATE	2024-04-05 21:46:19	ACH_DEBIT	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2024-04-07	V2_24H_CURE
TRX_003684	CUST_01259	TEMPLE HWY	2023-07-13 04:25:51	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003685	CUST_00264	FORT HOOD GATE	2024-03-11 18:16:09	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003686	CUST_00446	AUSTIN DOWNTOWN	2024-01-30 15:20:15	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003687	CUST_00250	AUSTIN DOWNTOWN	2024-01-03 08:45:13	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003688	CUST_01180	KILLEEN MAIN	2023-10-16 17:23:42	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003689	CUST_00156	KILLEEN MAIN	2023-09-06 06:55:26	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003690	CUST_00026	KILLEEN MAIN	2023-02-12 06:39:38	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-02-15	V1_STRICT
TRX_003691	CUST_01862	FORT HOOD GATE	2023-07-04 04:03:11	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003692	CUST_00365	AUSTIN DOWNTOWN	2023-09-05 16:06:50	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003693	CUST_01480	AUSTIN DOWNTOWN	2023-12-12 08:21:32	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003694	CUST_00621	AUSTIN DOWNTOWN	2023-09-19 04:10:08	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003695	CUST_00983	KILLEEN MAIN	2024-01-30 12:34:19	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003696	CUST_00941	KILLEEN MAIN	2023-03-11 01:30:46	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003697	CUST_01703	KILLEEN MAIN	2024-01-31 21:05:56	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003698	CUST_01402	FORT HOOD GATE	2024-01-08 16:00:50	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003699	CUST_01853	KILLEEN MAIN	2023-01-12 21:50:28	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_003700	CUST_00584	FORT HOOD GATE	2023-09-29 17:03:13	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003701	CUST_01636	AUSTIN DOWNTOWN	2023-06-28 03:06:08	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003702	CUST_01683	AUSTIN DOWNTOWN	2023-10-13 20:36:17	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003703	CUST_00058	TEMPLE HWY	2024-05-03 05:05:49	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003704	CUST_00789	AUSTIN DOWNTOWN	2023-12-16 12:31:17	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003705	CUST_01030	AUSTIN DOWNTOWN	2023-07-17 12:07:53	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_003706	CUST_01319	KILLEEN MAIN	2023-07-30 23:39:29	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003707	CUST_01965	AUSTIN DOWNTOWN	2023-09-20 18:56:06	BILL_PAY	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-09-25	V1_STRICT
TRX_003708	CUST_01684	AUSTIN DOWNTOWN	2023-06-15 00:47:49	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003709	CUST_00593	TEMPLE HWY	2024-05-08 19:30:15	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2024-05-18	V2_24H_CURE
TRX_003710	CUST_00495	DALLAS NW	2024-01-10 07:26:36	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-16	V2_24H_CURE
TRX_003711	CUST_01047	KILLEEN MAIN	2024-04-16 05:43:55	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003712	CUST_01295	FORT HOOD GATE	2024-06-22 17:21:08	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-28	V2_24H_CURE
TRX_003713	CUST_01244	AUSTIN DOWNTOWN	2023-02-13 09:15:11	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003714	CUST_00902	AUSTIN DOWNTOWN	2024-06-27 05:42:04	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-30	V2_24H_CURE
TRX_003715	CUST_00084	FORT HOOD GATE	2023-08-05 01:22:58	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003716	CUST_01264	FORT HOOD GATE	2024-04-08 03:18:56	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003717	CUST_01447	FORT HOOD GATE	2023-07-18 20:02:57	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-07-19	V1_STRICT
TRX_003718	CUST_00593	AUSTIN DOWNTOWN	2023-07-20 09:47:17	ACH_DEBIT	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-07-22	V1_STRICT
TRX_003719	CUST_01140	KILLEEN MAIN	2023-11-28 21:04:25	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-12-08	V2_24H_CURE
TRX_003720	CUST_00294	AUSTIN DOWNTOWN	2024-01-02 16:04:33	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003721	CUST_01647	KILLEEN MAIN	2023-02-20 05:51:13	BILL_PAY	NSF	$34.00	1	FRAUD_CLAIM	2023-02-26	V1_STRICT
TRX_003722	CUST_00546	FORT HOOD GATE	2023-02-27 11:35:35	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-03-06	V1_STRICT
TRX_003723	CUST_01080	FORT HOOD GATE	2024-05-26 11:16:57	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003724	CUST_00096	AUSTIN DOWNTOWN	2023-05-27 04:16:32	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003725	CUST_00358	FORT HOOD GATE	2023-07-23 20:01:38	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003726	CUST_01823	AUSTIN DOWNTOWN	2023-07-23 20:03:00	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-07-31	V1_STRICT
TRX_003727	CUST_00595	TEMPLE HWY	2024-02-12 07:06:47	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-02-15	V2_24H_CURE
TRX_003728	CUST_01225	FORT HOOD GATE	2023-11-12 03:42:07	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003729	CUST_00969	KILLEEN MAIN	2023-08-17 03:09:49	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003730	CUST_01372	AUSTIN DOWNTOWN	2024-03-19 18:45:02	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003731	CUST_00522	TEMPLE HWY	2023-10-15 11:46:27	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003732	CUST_01876	AUSTIN DOWNTOWN	2023-02-08 14:01:20	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003733	CUST_01097	FORT HOOD GATE	2024-01-21 21:55:42	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003734	CUST_00106	KILLEEN MAIN	2023-04-10 09:44:15	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003735	CUST_01742	TEMPLE HWY	2023-01-01 06:16:38	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-01-07	V1_STRICT
TRX_003736	CUST_00575	AUSTIN DOWNTOWN	2023-09-15 07:40:50	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003737	CUST_00494	TEMPLE HWY	2024-02-28 19:21:47	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003738	CUST_01093	KILLEEN MAIN	2023-11-30 06:22:20	ATM_WITHDRAWAL	NSF	$34.00	1	FRAUD_CLAIM	2023-12-09	V2_24H_CURE
TRX_003739	CUST_01026	AUSTIN DOWNTOWN	2023-02-05 17:04:53	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003740	CUST_01914	TEMPLE HWY	2023-12-12 17:33:02	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003741	CUST_00089	AUSTIN DOWNTOWN	2023-05-19 03:24:04	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003742	CUST_00180	KILLEEN MAIN	2023-05-14 22:25:47	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003743	CUST_00416	AUSTIN DOWNTOWN	2024-04-27 23:19:22	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003744	CUST_01143	FORT HOOD GATE	2023-11-18 10:13:11	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003745	CUST_00331	FORT HOOD GATE	2023-11-25 15:57:52	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003746	CUST_00361	FORT HOOD GATE	2023-11-30 07:25:11	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003747	CUST_00080	KILLEEN MAIN	2023-09-14 08:38:01	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003748	CUST_00955	KILLEEN MAIN	2023-04-25 19:55:04	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003749	CUST_01104	KILLEEN MAIN	2023-10-26 21:47:05	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003750	CUST_01012	KILLEEN MAIN	2023-01-21 05:51:28	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-01-26	V1_STRICT
TRX_003751	CUST_00302	KILLEEN MAIN	2023-07-31 10:14:01	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003752	CUST_00983	KILLEEN MAIN	2023-04-19 04:45:10	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003753	CUST_01078	FORT HOOD GATE	2023-08-13 19:48:11	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003754	CUST_00527	DALLAS NW	2023-08-20 08:01:34	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003755	CUST_01776	KILLEEN MAIN	2023-03-05 21:29:51	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003756	CUST_01886	FORT HOOD GATE	2023-07-25 05:03:19	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003757	CUST_01592	AUSTIN DOWNTOWN	2023-11-07 00:22:22	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003758	CUST_01282	FORT HOOD GATE	2024-05-09 10:12:35	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003759	CUST_00137	AUSTIN DOWNTOWN	2023-04-15 01:26:44	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003760	CUST_00076	DALLAS NW	2024-04-16 08:09:56	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-04-22	V2_24H_CURE
TRX_003761	CUST_01751	KILLEEN MAIN	2024-06-02 19:17:11	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003762	CUST_00213	KILLEEN MAIN	2023-11-12 20:37:22	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003763	CUST_00226	KILLEEN MAIN	2023-06-20 09:40:41	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003764	CUST_01348	FORT HOOD GATE	2023-09-09 08:11:12	BILL_PAY	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-09-19	V1_STRICT
TRX_003765	CUST_00739	KILLEEN MAIN	2023-05-28 08:39:11	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003766	CUST_01507	AUSTIN DOWNTOWN	2023-10-14 08:15:03	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003767	CUST_00822	TEMPLE HWY	2023-12-07 16:22:29	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003768	CUST_01802	FORT HOOD GATE	2024-03-22 18:56:13	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003769	CUST_00857	KILLEEN MAIN	2023-12-06 22:30:08	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-12-07	V2_24H_CURE
TRX_003770	CUST_01753	FORT HOOD GATE	2023-08-21 22:52:48	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003771	CUST_01070	TEMPLE HWY	2024-04-04 22:44:41	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003772	CUST_01465	AUSTIN DOWNTOWN	2024-02-13 14:00:57	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003773	CUST_00173	FORT HOOD GATE	2024-04-26 17:14:16	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003774	CUST_00135	KILLEEN MAIN	2024-03-12 13:17:40	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-03-13	V2_24H_CURE
TRX_003775	CUST_01743	TEMPLE HWY	2024-05-28 12:37:02	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003776	CUST_00919	DALLAS NW	2023-08-03 10:15:35	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003777	CUST_00928	FORT HOOD GATE	2023-05-27 22:42:43	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003778	CUST_01160	FORT HOOD GATE	2023-10-20 04:24:02	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003779	CUST_01461	FORT HOOD GATE	2023-06-05 16:27:31	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003780	CUST_00487	TEMPLE HWY	2024-04-09 23:59:26	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003781	CUST_00068	TEMPLE HWY	2023-06-21 02:47:14	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003782	CUST_00331	AUSTIN DOWNTOWN	2024-05-05 03:30:12	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003783	CUST_00279	TEMPLE HWY	2023-06-13 13:44:45	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003784	CUST_01556	AUSTIN DOWNTOWN	2023-10-13 01:16:06	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003785	CUST_00140	KILLEEN MAIN	2023-07-08 20:31:41	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003786	CUST_01393	FORT HOOD GATE	2023-05-07 00:16:02	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003787	CUST_01624	FORT HOOD GATE	2023-08-26 11:52:26	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003788	CUST_01292	AUSTIN DOWNTOWN	2024-02-21 16:07:32	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003789	CUST_00507	DALLAS NW	2024-06-01 02:23:59	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003790	CUST_01849	KILLEEN MAIN	2023-10-31 07:24:50	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003791	CUST_00592	KILLEEN MAIN	2024-05-20 01:38:02	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003792	CUST_00866	FORT HOOD GATE	2023-11-30 14:57:38	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003793	CUST_00089	KILLEEN MAIN	2023-05-14 04:55:33	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003794	CUST_01372	KILLEEN MAIN	2024-04-28 18:38:48	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003795	CUST_01876	FORT HOOD GATE	2023-09-09 02:03:25	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003796	CUST_00730	FORT HOOD GATE	2024-05-25 03:42:18	ATM_WITHDRAWAL	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-05-30	V2_24H_CURE
TRX_003797	CUST_01499	KILLEEN MAIN	2024-03-14 22:17:07	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003798	CUST_00760	FORT HOOD GATE	2024-03-02 19:39:19	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2024-03-04	V2_24H_CURE
TRX_003799	CUST_01512	KILLEEN MAIN	2023-04-10 22:32:58	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003800	CUST_01122	FORT HOOD GATE	2024-01-23 21:08:48	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003801	CUST_01537	TEMPLE HWY	2024-03-11 17:00:00	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003802	CUST_01049	AUSTIN DOWNTOWN	2023-04-07 05:13:23	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-04-10	V1_STRICT
TRX_003803	CUST_00917	FORT HOOD GATE	2023-11-10 13:54:53	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003804	CUST_01920	FORT HOOD GATE	2023-12-10 08:21:34	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2023-12-11	V2_24H_CURE
TRX_003805	CUST_00658	FORT HOOD GATE	2023-02-09 00:00:03	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003806	CUST_00543	TEMPLE HWY	2024-01-25 10:33:36	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003807	CUST_01752	TEMPLE HWY	2024-01-04 02:38:03	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003808	CUST_00530	TEMPLE HWY	2023-03-26 05:04:55	BILL_PAY	NSF	$34.00	1	FRAUD_CLAIM	2023-04-04	V1_STRICT
TRX_003809	CUST_01015	TEMPLE HWY	2023-08-04 22:15:08	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_003810	CUST_01819	KILLEEN MAIN	2024-01-13 23:57:57	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003811	CUST_01933	KILLEEN MAIN	2023-01-16 06:29:07	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003812	CUST_01281	KILLEEN MAIN	2023-07-15 19:16:25	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003813	CUST_00398	KILLEEN MAIN	2023-03-30 15:40:53	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_003814	CUST_00842	AUSTIN DOWNTOWN	2024-05-05 07:17:29	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-05-15	V2_24H_CURE
TRX_003815	CUST_00965	KILLEEN MAIN	2023-06-07 09:00:27	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003816	CUST_01607	KILLEEN MAIN	2023-03-09 05:38:21	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003817	CUST_00613	KILLEEN MAIN	2023-02-05 15:56:43	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003818	CUST_01275	KILLEEN MAIN	2023-10-24 19:15:01	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003819	CUST_01287	KILLEEN MAIN	2023-11-09 16:33:57	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003820	CUST_01387	TEMPLE HWY	2023-07-27 07:45:51	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003821	CUST_01333	FORT HOOD GATE	2023-12-26 15:38:54	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-12-31	V2_24H_CURE
TRX_003822	CUST_00198	TEMPLE HWY	2023-02-28 02:50:40	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2023-03-08	V1_STRICT
TRX_003823	CUST_00891	KILLEEN MAIN	2023-03-29 22:09:00	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003824	CUST_01596	KILLEEN MAIN	2023-03-24 01:18:32	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-04-01	V1_STRICT
TRX_003825	CUST_01848	DALLAS NW	2023-05-13 18:02:33	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003826	CUST_00600	TEMPLE HWY	2023-07-25 10:09:17	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003827	CUST_01570	KILLEEN MAIN	2024-04-10 07:19:13	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-04-13	V2_24H_CURE
TRX_003828	CUST_00690	DALLAS NW	2023-07-31 01:28:24	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003829	CUST_01955	DALLAS NW	2023-12-20 23:42:05	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003830	CUST_01591	FORT HOOD GATE	2024-06-26 20:32:21	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003831	CUST_00520	KILLEEN MAIN	2023-01-06 12:33:51	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_003832	CUST_01660	DALLAS NW	2023-09-14 13:47:58	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003833	CUST_00321	KILLEEN MAIN	2023-03-06 08:58:13	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003834	CUST_00681	TEMPLE HWY	2023-10-12 01:30:56	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003835	CUST_01199	TEMPLE HWY	2023-09-14 04:20:17	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003836	CUST_01349	FORT HOOD GATE	2023-05-24 00:05:40	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_003837	CUST_00942	FORT HOOD GATE	2023-03-29 10:02:48	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_003838	CUST_01637	KILLEEN MAIN	2023-01-10 22:56:35	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_003839	CUST_00092	AUSTIN DOWNTOWN	2024-05-14 03:35:22	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003840	CUST_00684	FORT HOOD GATE	2023-10-22 17:56:17	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003841	CUST_01000	AUSTIN DOWNTOWN	2023-09-03 15:05:13	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_003842	CUST_00479	KILLEEN MAIN	2024-04-11 13:14:33	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_003843	CUST_01542	AUSTIN DOWNTOWN	2023-08-02 11:09:53	ACH_DEBIT	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-08-10	V1_STRICT
TRX_003844	CUST_00971	FORT HOOD GATE	2024-06-12 11:09:37	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_003845	CUST_01412	KILLEEN MAIN	2023-07-15 12:59:00	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
